"856","Scarabaeidae"
"857","Scirtidae"
"858","Scydmaenidae"
"859","Silphidae"
"860","Tenebrionidae"
"861","Trogossitidae"
"862","Asilidae"
"863","Ceratopogonidae"
"864","Chironomidae"
"865","Culicidae"
"866","Empididae"
"867","Mydidae"
"868","Simuliidae"
"869","Tabanidae"
"870","Tipulidae"
"871","Baetidae"
"872","Caenidae"
"873","Ephemerellidae"
"874","Ephemeridae"
"875","Heptageniidae"
"876","Leptophlebiidae"
"877","Aphididae"
"878","Belostomatidae"
"879","Cicadellidae"
"880","Cicadidae"
"881","Coreidae"
"882","Corixidae"
"883","Gerridae"
"884","Hebridae"
"885","Hydrometridae"
"886","Miridae"
"887","Nepidae"
"888","Thyreocoridae"
"889","Chrysididae"
"890","Ichneumonidae"
"891","Mutillidae"
"892","Cossidae"
"893","Erebidae"
"894","Geometridae"
"895","Lasiocampidae"
"896","Limacodidae"
"897","Megalopygidae"
"898","Notodontidae"
"899","Pyralidae"
"900","Yponomeutidae"
"901","Mantidae"
"902","Corydalidae"
"903","Sialidae"
"904","Aeshnidae"
"905","Calopterygidae"
"906","Coenagrionidae"
"907","Cordulegastridae"
"908","Corduliidae"
"909","Gomphidae"
"910","Libellulidae"
"911","Gryllidae"
"912","Rhaphidophoridae"
"913","Tetrigidae"
"914","Tettigoniidae"
"915","Trigonidiidae"
"916","Chloroperlidae"
"917","Peltoperlidae"
"918","Perlidae"
"919","Dipseudopsidae"
"920","Hydropsychidae"
"921","Lepidostomatidae"
"922","Leptoceridae"
"923","Limnephilidae"
"924","Molannidae"
"925","Philopotamidae"
"926","Polycentropodidae"
"927","Psychomyiidae"
"928","Haemopidae"
"929","Bourletiellidae"
"930","Isotomidae"
"931","Poduridae"
"932","Planariidae"
"933","Fungiidae"
"934","Spirobolidae"
"935","Naididae"
"936","Corbiculidae"
"937","Pisidiidae"
"938","Mycoporaceae"
"939","Trichotheliaceae"
"940","Agaricaceae"
"941","Amanitaceae"
"942","Clavariaceae"
"943","Cortinariaceae"
"944","Hydnangiaceae"
"945","Marasmiaceae"
"946","Pluteaceae"
"947","Schizophyllaceae"
"948","Strophariaceae"
"949","Tricholomataceae"
"950","Roccellaceae"
"951","Phleogenaceae"
"952","Auriculariaceae"
"953","Boletaceae"
"954","Sclerodermataceae"
"955","Suillaceae"
"956","Cantharellaceae"
"957","Capnodiaceae"
"958","Ceratiomyxaceae"
"959","Dacrymycetaceae"
"960","Geastraceae"
"961","Geoglossaceae"
"962","Hyaloscyphaceae"
"963","Hymenochaetaceae"
"964","Schizoporaceae"
"965","Haematommataceae"
"966","Lecideaceae"
"967","Leotiaceae"
"968","Reticulariaceae"
"969","Lycoperdaceae"
"970","Graphidaceae"
"971","Gyalectaceae"
"972","Pannariaceae"
"973","Pyronemataceae"
"974","Sarcosomataceae"
"975","Phallaceae"
"976","Physaraceae"
"977","Fomitopsidaceae"
"978","Ganodermataceae"
"979","Gloeophyllaceae"
"980","Hapalopilaceae"
"981","Meripilaceae"
"982","Meruliaceae"
"983","Phanerochaetaceae"
"984","Polyporaceae"
"985","Sparassidaceae"
"986","Steccherinaceae"
"987","Pyrenulaceae"
"988","Auriscalpiaceae"
"989","Hericiaceae"
"990","Lachnocladiaceae"
"991","Russulaceae"
"992","Stereaceae"
"993","Stemonitaceae"
"994","Exidiaceae"
"995","Tremellaceae"
"996","Trichiaceae"
"997","Trypetheliaceae"
"998","Xylariaceae"
"999","Achnanthaceae"
"1000","Achnanthidiaceae"
"1001","Aulacoseiraceae"
"1002","Bacillariaceae"
"1003","Cymbellaceae"
"1004","Gomphonemataceae"
"1005","Eunotiaceae"
"1006","Fragilariaceae"
"1007","Amphipleuraceae"
"1008","Brachysiraceae"
"1009","Diadesmidaceae"
"1010","Naviculaceae"
"1011","Neidiaceae"
"1012","Pinnulariaceae"
"1013","Pleurosigmataceae"
"1014","Sellaphoraceae"
"1015","Stauroneidaceae"
"1016","Surirellaceae"
"1017","Tabellariaceae"
"1018","Ochotonidae"
"1019","Aplodontiidae"
"1020","Charinidae"
"1021","Leiopelmatidae"
"1022","Lactariidae"
